cig;data_pubblicazione;importo_lotto;flag_quote_deroga;quota_femminile;quota_giovani;cod_mot_deroga;motivo_deroga;flag_misure_premiali;codice_mis_prem;misura_premiale
A047A35218;2024-01-05;205088.3;S;;;;;[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A047A35218;2024-01-05;205088.3;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04A303E64;2024-01-05;4381756.82;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A04A303E64;2024-01-05;4381756.82;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04A303E64;2024-01-05;4381756.82;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04A303E64;2024-01-05;4381756.82;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A04A303E64;2024-01-05;4381756.82;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A04A303E64;2024-01-05;4381756.82;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A04AC6A0BA;2024-01-05;1658878.36;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A04AC6A0BA;2024-01-05;1658878.36;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04AC6A0BA;2024-01-05;1658878.36;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04AC6A0BA;2024-01-05;1658878.36;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A04AC6A0BA;2024-01-05;1658878.36;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A04AC6A0BA;2024-01-05;1658878.36;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0206C7C9D;2024-01-08;187921.0;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A0377323D3;2024-01-08;475769.58;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A03A1E5060;2024-01-08;10993.06;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A04201527A;2024-01-08;22500.0;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A04201527A;2024-01-08;22500.0;S;;;;;[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A047D22C2D;2024-01-08;2859.06;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A047D48B89;2024-01-08;500000.0;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A047DA25D0;2024-01-08;2302500.0;S;;;;;[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A047DA25D0;2024-01-08;2302500.0;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04811C444;2024-01-08;251000.0;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A04804A6F7;2024-01-09;5673.4;S;;;;;[];1;NEI TRE ANNI ANTECEDENTI LA DATA DI SCADENZA DEL TERMINE DI PRESENTAZIONE DELLE OFFERTE, NON RISULTI DESTINATARIO DI ACCERTAMENTI RELATIVI AD ATTI O COMPORTAMENTI DISCRIMINATORI AI SENSI DELL'ARTICOLO 44 DEL D.LGS 25 LUGLIO 1998, N. 286, DELL'ARTICOLO 4 DEL 9 LUGLIO 2003, N. 215, DELL'ARTICOLO 4 DEL D.LGS 9 LUGLIO 2003, N. 216, DELL'ARTICOLO 3 DELLA LEGGE 1° MARZO 2006, N. 67, DEGLI ARTICOLI 35 E 55-QUINQUIES DEL D.LGS. 11 APRILE 2006, N. 198, OVVERO DELL'ARTICOLO 54 DEL D.LGS. 26 MARZO 2001, N. 151
A04804A6F7;2024-01-09;5673.4;S;;;;;[];3;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, PERSONE DISABILI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04804A6F7;2024-01-09;5673.4;S;;;;;[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04804A6F7;2024-01-09;5673.4;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A048172B3A;2024-01-09;1724.0;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0485EBC1C;2024-01-09;17007.76;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A04861E634;2024-01-09;19704.33;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A04869CE2C;2024-01-09;1666.56;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0486E9DB7;2024-01-09;316.6;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0487000B6;2024-01-09;485.66;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A050A2AE23;2024-01-09;2423304.87;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A050C7D927;2024-01-09;219260.0;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A050C8C589;2024-01-09;85357.0;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A048064C6A;2024-01-10;56000.0;S;;;;;[];3;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, PERSONE DISABILI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A048064C6A;2024-01-10;56000.0;S;;;;;[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A048064C6A;2024-01-10;56000.0;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A048721BEE;2024-01-10;882.04;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A048737E15;2024-01-10;1507.0;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0489A4E8C;2024-01-10;12400.44;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0489F2EEA;2024-01-10;3327340.22;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0489F2EEA;2024-01-10;3327340.22;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0489E0014;2024-01-10;6020.35;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A048A3BB29;2024-01-10;2976.0;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0496F5BBF;2024-01-10;4571530.97;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A0496F5BBF;2024-01-10;4571530.97;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0496F5BBF;2024-01-10;4571530.97;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0496F5BBF;2024-01-10;4571530.97;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A0496F5BBF;2024-01-10;4571530.97;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0496F5BBF;2024-01-10;4571530.97;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A054DB0701;2024-01-10;2806080.46;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A054DB0701;2024-01-10;2806080.46;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A054DB0701;2024-01-10;2806080.46;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A054DB0701;2024-01-10;2806080.46;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A054DB0701;2024-01-10;2806080.46;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A054DB0701;2024-01-10;2806080.46;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A067F4B891;2024-01-10;995731.48;S;;;;;[];7;ABBIA, NELL'ULTIMO TRIENNIO, ADOTTATO SPECIFICHE MISURE PER PROMUOVERE LE PARI OPPORTUNITÀ GENERAZIONALI
A03A34B7CC;2024-01-11;900000.0;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A041A03014;2024-01-11;6658477.88;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A041A03014;2024-01-11;6658477.88;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A041A03014;2024-01-11;6658477.88;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A041A03014;2024-01-11;6658477.88;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A041A03014;2024-01-11;6658477.88;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A041A03014;2024-01-11;6658477.88;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0478F5A03;2024-01-11;6588.91;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0478F5A03;2024-01-11;6588.91;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A047D8E54F;2024-01-11;6491.3;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A047D8E54F;2024-01-11;6491.3;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A048F3EDEC;2024-01-11;121049.62;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A048F3EDEC;2024-01-11;121049.62;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A049179523;2024-01-11;54580.77;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A049179523;2024-01-11;54580.77;S;;;;;[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0493331E4;2024-01-11;618836.6;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A049686029;2024-01-11;1475824.16;Q;15.0;25.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];1;NEI TRE ANNI ANTECEDENTI LA DATA DI SCADENZA DEL TERMINE DI PRESENTAZIONE DELLE OFFERTE, NON RISULTI DESTINATARIO DI ACCERTAMENTI RELATIVI AD ATTI O COMPORTAMENTI DISCRIMINATORI AI SENSI DELL'ARTICOLO 44 DEL D.LGS 25 LUGLIO 1998, N. 286, DELL'ARTICOLO 4 DEL 9 LUGLIO 2003, N. 215, DELL'ARTICOLO 4 DEL D.LGS 9 LUGLIO 2003, N. 216, DELL'ARTICOLO 3 DELLA LEGGE 1° MARZO 2006, N. 67, DEGLI ARTICOLI 35 E 55-QUINQUIES DEL D.LGS. 11 APRILE 2006, N. 198, OVVERO DELL'ARTICOLO 54 DEL D.LGS. 26 MARZO 2001, N. 151
